vendor_id,order_hour,day_of_week,item_count,is_peak_hour,historical_delay_avg,prep_time_minutes
179,18,6,1,1,7.4,19.42
74,13,5,11,1,4.27,40.81
135,20,5,11,1,8.55,37.2
83,11,4,11,0,1.71,29.59
198,18,5,4,1,8.28,29.27
60,5,5,7,0,2.23,27.34
65,19,5,3,1,1.88,21.1
172,19,6,5,1,0.53,26.09
127,19,4,6,1,5.39,23.05
197,7,0,10,0,5.39,31.31
48,12,3,1,1,3.84,16.2
40,20,0,11,1,1.18,32.88
178,11,6,9,0,0.0,23.83
13,13,4,5,1,4.33,24.06
112,13,4,5,1,0.0,17.55
168,16,6,4,0,0.5,16.71
146,15,0,3,0,1.48,13.91
187,18,0,8,1,5.67,34.0
164,18,1,4,1,2.65,26.04
35,13,0,5,1,9.34,27.88
141,6,4,9,0,8.92,34.03
147,2,4,5,0,1.6,17.39
120,8,0,1,0,2.7,13.76
85,18,5,7,1,1.8,31.29
148,22,4,4,0,1.03,16.72
111,10,5,6,0,2.31,22.07
174,7,0,2,0,0.89,12.15
21,7,2,7,0,2.74,19.3
97,11,2,9,0,1.13,24.37
58,20,3,3,1,0.54,17.26
76,10,0,5,0,4.02,15.34
158,11,2,9,0,3.37,25.34
192,20,4,5,1,6.78,22.79
167,9,3,5,0,1.83,16.4
156,12,3,3,1,0.0,19.26
141,12,2,9,1,10.41,35.29
50,18,2,8,1,0.0,25.73
9,22,6,1,0,2.22,16.24
22,9,3,9,0,0.92,29.98
152,7,4,5,0,2.27,19.32
20,22,1,8,0,0.72,21.93
67,18,2,9,1,0.0,31.57
10,22,0,6,0,3.64,18.73
67,13,2,6,1,0.0,22.64
168,20,5,10,1,1.07,31.87
150,15,2,6,0,0.72,18.81
26,15,3,7,0,4.14,18.06
50,10,3,8,0,2.25,20.53
123,9,5,3,0,2.18,19.54
59,20,3,2,1,0.45,14.98
99,12,0,11,1,0.38,31.48
80,19,2,9,1,1.54,30.34
171,22,2,1,0,3.94,11.59
173,14,2,6,0,2.62,21.09
129,1,4,4,0,0.22,17.66
165,21,0,10,1,2.14,33.28
172,10,6,10,0,0.77,26.45
135,6,0,6,0,8.63,26.51
160,19,2,5,1,1.93,24.02
149,11,3,6,0,0.0,22.87
170,16,5,3,0,2.88,21.3
141,20,3,11,1,9.64,47.59
60,19,3,1,1,1.1,16.23
160,22,0,10,0,4.09,26.53
111,21,2,5,1,0.0,15.2
60,19,6,4,1,1.96,23.68
63,7,0,2,0,4.91,19.34
98,11,0,4,0,1.25,13.46
92,13,5,6,1,5.68,29.62
198,7,2,7,0,7.04,25.82
186,8,3,4,0,2.26,17.73
123,21,0,4,1,0.44,19.29
141,13,3,2,1,11.21,19.0
100,13,2,11,1,1.46,32.74
29,10,4,8,0,3.03,22.35
18,15,6,6,0,1.49,22.48
98,22,6,7,0,3.07,22.96
137,10,0,4,0,1.32,16.38
45,14,6,2,0,2.34,13.26
28,13,5,1,1,2.03,21.66
33,12,2,3,1,0.0,15.73
142,6,1,6,0,0.58,15.99
160,15,3,3,0,3.59,17.72
128,21,0,2,1,7.71,21.33
181,14,5,6,0,0.0,27.64
97,16,5,2,0,2.49,17.28
52,12,0,11,1,4.05,37.36
98,15,0,8,0,0.82,21.78
92,18,0,3,1,2.64,18.14
37,20,0,7,1,0.62,25.4
52,12,3,11,1,4.07,32.47
144,18,6,3,1,0.45,18.28
178,18,4,7,1,2.03,18.47
4,13,4,8,1,2.38,30.88
140,16,2,2,0,9.49,21.01
62,17,3,11,0,1.01,30.44
100,17,5,11,0,0.92,30.89
105,19,6,6,1,6.36,30.35
38,19,5,10,1,1.4,31.96
159,20,1,9,1,0.64,27.75
164,14,4,8,0,1.15,23.27
64,11,4,3,0,2.0,16.78
156,4,4,3,0,0.7,15.7
11,17,0,10,0,0.0,26.79
76,18,5,1,1,3.45,20.74
75,18,4,5,1,4.47,22.54
46,8,2,5,0,2.57,20.1
128,16,6,3,0,6.08,26.11
33,12,3,7,1,1.08,22.19
110,18,3,5,1,0.0,23.41
156,19,0,6,1,0.67,23.54
147,10,6,5,0,1.47,16.88
104,19,6,3,1,2.15,18.24
100,17,1,4,0,0.0,18.87
118,11,6,5,0,0.69,12.65
148,19,3,5,1,2.95,23.24
198,14,1,8,0,5.97,27.3
172,11,6,3,0,0.24,18.56
114,12,0,6,1,5.5,29.75
95,10,0,7,0,5.03,25.99
107,12,4,11,1,2.21,32.57
47,19,4,3,1,1.07,16.58
110,17,0,3,0,0.0,10.2
56,18,4,10,1,6.58,32.67
125,20,1,8,1,0.29,25.41
30,11,1,4,0,0.58,15.95
68,20,5,9,1,3.68,31.51
140,22,0,4,0,11.0,24.92
9,12,0,10,1,3.57,33.53
131,18,4,6,1,2.19,22.94
139,22,4,7,0,3.32,25.47
13,17,4,4,0,3.19,14.69
37,18,3,2,1,1.15,16.49
190,6,5,9,0,0.08,28.52
88,3,2,8,0,2.49,24.94
35,17,1,2,0,9.0,19.92
46,12,6,10,1,2.63,34.94
182,21,1,6,1,0.0,17.11
119,16,5,4,0,5.94,27.44
62,14,3,3,0,1.77,14.59
26,13,6,4,1,4.04,26.4
193,23,5,6,0,6.83,31.91
7,14,2,3,0,0.0,13.18
174,16,4,7,0,2.23,23.79
67,17,4,7,0,0.46,23.4
199,21,5,2,1,7.35,22.08
103,18,5,7,1,0.9,21.74
93,18,5,2,1,4.13,24.92
50,20,4,11,1,1.05,35.93
79,9,4,11,0,1.13,30.78
104,11,6,7,0,1.18,28.04
136,21,3,6,1,1.03,23.37
124,13,4,2,1,0.0,13.57
165,15,4,5,0,0.0,12.69
106,19,4,1,1,0.74,16.15
196,18,6,7,1,1.71,27.42
132,7,4,2,0,0.32,7.47
128,18,3,1,1,5.83,19.5
179,10,3,5,0,8.37,25.08
134,17,4,7,0,0.0,18.74
29,12,2,4,1,4.39,31.29
174,21,4,5,1,0.0,17.68
59,18,5,2,1,0.22,17.6
3,8,2,6,0,3.34,20.92
145,10,5,4,0,0.0,15.69
193,14,6,10,0,6.94,36.9
114,13,4,5,1,6.81,27.95
92,19,4,11,1,3.36,34.0
141,11,3,8,0,8.97,29.41
20,19,3,9,1,0.51,21.55
34,13,5,7,1,8.93,39.96
104,19,6,2,1,3.26,18.83
61,16,5,4,0,1.82,22.52
71,23,1,3,0,5.12,13.13
171,15,3,11,0,1.88,31.09
48,22,3,11,0,2.8,35.35
161,14,6,11,0,2.93,34.66
143,15,6,11,0,1.67,32.71
29,8,1,8,0,2.03,30.12
62,12,2,9,1,0.89,26.38
174,19,6,7,1,0.0,26.03
164,6,5,8,0,3.26,26.94
174,23,4,8,0,1.4,25.07
102,13,2,5,1,4.7,26.94
127,18,6,10,1,4.58,32.93
164,16,3,7,0,2.93,24.68
108,23,6,3,0,2.94,20.16
28,12,5,9,1,1.75,32.42
10,20,0,4,1,3.7,17.98
98,17,1,1,0,1.12,7.5
188,22,6,4,0,2.64,21.0
58,4,5,9,0,0.79,28.41
53,22,6,9,0,7.7,33.41
102,13,6,9,1,2.85,33.06
73,13,0,8,1,0.78,31.72
107,22,5,3,0,1.04,12.43
31,16,1,11,0,3.1,26.15
47,17,6,7,0,1.5,25.97
176,12,6,11,1,3.27,35.68
33,18,5,8,1,0.0,27.5
118,16,6,4,0,1.82,20.03
57,12,1,11,1,0.27,34.33
195,4,1,7,0,0.45,21.17
200,11,3,7,0,5.89,24.77
122,16,0,3,0,7.93,20.6
85,17,1,8,0,2.87,26.88
91,21,6,1,1,1.58,17.65
37,12,6,2,1,2.01,22.07
124,11,0,5,0,0.0,15.74
49,18,2,8,1,3.88,30.01
113,9,5,8,0,9.19,32.02
146,20,3,6,1,0.52,14.02
164,20,0,8,1,2.58,27.32
110,19,6,9,1,0.0,27.2
186,17,4,4,0,1.76,8.23
72,11,1,2,0,1.48,6.95
174,12,4,4,1,0.0,19.03
20,22,0,2,0,1.55,13.89
145,13,1,4,1,1.47,19.11
15,17,6,11,0,0.0,26.29
133,18,4,7,1,3.03,26.73
168,13,3,8,1,1.28,27.07
123,12,5,7,1,0.89,27.42
127,11,0,9,0,4.84,25.6
179,17,3,10,0,8.89,31.19
173,13,6,1,1,0.87,11.82
8,18,0,10,1,5.65,35.04
114,23,3,3,0,4.53,15.46
92,15,2,2,0,2.89,8.65
111,21,4,3,1,0.0,15.76
152,0,5,8,0,0.0,28.32
182,11,3,2,0,1.52,16.11
91,10,3,10,0,0.69,28.49
172,10,3,8,0,0.42,29.79
181,16,6,4,0,2.09,18.11
163,8,0,7,0,2.09,19.91
72,16,2,11,0,0.38,25.45
119,13,3,7,1,7.24,32.08
61,20,5,3,1,1.36,22.92
39,9,4,9,0,2.83,24.95
119,7,4,5,0,7.35,19.48
70,19,5,11,1,12.23,42.59
140,20,4,3,1,10.8,28.27
159,20,3,6,1,2.35,26.76
72,20,4,8,1,0.0,28.56
110,9,6,11,0,2.08,33.02
31,18,2,4,1,3.66,24.89
157,16,5,6,0,2.63,24.76
12,13,3,9,1,10.35,32.95
54,19,6,11,1,7.31,37.16
31,18,5,9,1,2.81,32.42
89,16,6,10,0,6.29,29.85
2,12,4,2,1,10.99,24.59
144,13,3,8,1,2.82,26.28
35,23,4,6,0,9.59,31.17
61,12,3,7,1,1.42,31.71
6,14,3,6,0,1.11,16.16
143,10,0,5,0,2.42,24.34
129,8,0,1,0,0.72,10.88
82,4,3,11,0,3.37,33.52
4,9,4,9,0,2.59,27.61
27,18,6,7,1,2.3,31.25
26,18,5,5,1,3.41,25.08
119,7,4,6,0,4.26,22.55
124,8,6,7,0,2.49,24.83
96,11,5,3,0,1.64,19.58
160,11,3,7,0,0.6,20.57
86,16,2,5,0,3.1,20.03
183,9,4,5,0,7.12,21.17
121,13,3,4,1,7.11,24.38
194,22,4,11,0,2.17,23.48
183,8,4,2,0,8.64,16.71
87,19,0,8,1,3.48,30.99
75,12,1,3,1,3.91,16.91
78,18,5,4,1,2.23,27.18
167,19,0,10,1,1.25,27.61
55,19,2,5,1,3.12,21.59
144,7,0,1,0,0.0,11.49
60,20,6,9,1,1.39,30.04
165,15,2,7,0,1.42,20.01
63,14,0,1,0,4.31,17.53
130,12,5,4,1,3.09,24.51
116,19,2,5,1,5.39,20.54
183,23,1,1,0,7.09,16.85
59,9,5,3,0,1.41,14.79
55,7,2,3,0,2.31,12.4
111,22,1,10,0,1.25,27.22
77,21,2,10,1,3.77,32.02
107,17,6,7,0,1.35,22.05
17,10,1,4,0,0.98,9.0
127,19,1,9,1,5.0,33.55
114,16,6,3,0,4.33,19.81
121,10,4,5,0,5.64,16.44
43,8,0,4,0,0.0,12.69
125,10,5,3,0,0.42,15.57
130,15,2,2,0,1.86,15.01
26,6,1,3,0,6.21,12.74
80,21,5,11,1,0.01,33.72
44,18,0,6,1,7.56,29.55
195,8,0,4,0,0.19,17.59
66,15,2,11,0,3.92,35.18
113,19,4,8,1,7.44,30.49
148,9,2,3,0,1.21,17.06
126,12,1,3,1,2.75,20.81
36,2,4,4,0,5.92,18.92
95,12,1,9,1,2.57,28.08
141,19,2,11,1,10.79,40.81
195,22,5,6,0,0.79,23.44
89,19,0,6,1,6.9,24.62
138,18,5,3,1,2.51,19.39
104,11,5,2,0,2.36,16.02
159,15,5,6,0,0.51,21.0
152,12,4,9,1,1.17,28.32
62,11,5,6,0,1.78,25.55
161,20,0,6,1,1.88,22.41
7,6,3,10,0,0.93,27.54
197,21,6,5,1,3.46,25.81
156,21,4,8,1,0.0,32.22
126,18,5,6,1,2.66,29.02
94,13,4,11,1,3.2,31.19
199,19,6,8,1,5.66,28.84
12,19,3,4,1,12.27,24.47
175,8,2,9,0,3.7,30.49
166,18,1,9,1,5.89,35.25
27,12,2,8,1,0.0,27.18
8,12,3,9,1,8.15,35.96
93,15,0,7,0,3.86,24.69
57,15,3,5,0,0.32,17.88
72,10,5,2,0,1.73,19.29
161,20,4,9,1,0.77,26.45
139,11,2,11,0,2.8,26.85
176,17,5,3,0,0.0,20.79
123,13,1,9,1,2.34,31.34
29,6,5,10,0,1.72,28.8
182,11,2,2,0,0.0,7.1
77,14,1,3,0,3.84,14.15
173,18,6,1,1,2.13,15.32
199,19,5,8,1,6.67,34.85
59,15,2,6,0,0.4,21.39
153,19,2,3,1,0.0,13.68
103,13,1,7,1,0.29,23.4
20,22,3,8,0,1.36,26.3
104,13,3,1,1,2.19,15.0
81,19,6,3,1,7.01,24.13
56,20,6,9,1,7.33,35.47
194,17,4,7,0,1.44,22.06
136,21,3,6,1,0.66,26.02
41,11,5,3,0,0.0,16.53
146,20,0,11,1,0.34,28.69
69,12,3,7,1,0.58,30.63
74,9,6,5,0,5.38,20.94
14,11,1,1,0,1.32,12.85
60,20,0,5,1,2.37,22.89
87,17,1,4,0,4.61,15.03
152,12,5,11,1,0.34,37.57
72,20,2,5,1,0.93,21.41
145,20,1,2,1,0.16,14.64
115,12,5,6,1,2.18,29.13
6,17,3,10,0,0.26,27.35
160,12,5,1,1,2.59,20.25
191,18,2,2,1,1.53,12.63
135,16,5,2,0,9.04,18.3
178,13,0,2,1,0.06,16.27
73,14,2,4,0,0.0,13.76
91,21,0,11,1,0.26,32.03
183,8,0,10,0,5.82,24.85
151,18,5,1,1,5.45,21.24
27,12,3,10,1,0.0,33.48
140,20,2,5,1,12.31,30.84
14,20,5,4,1,0.64,27.9
17,22,5,10,0,0.11,29.02
42,13,5,9,1,2.78,37.17
24,19,5,8,1,0.48,25.41
189,10,3,8,0,0.09,26.37
118,7,3,9,0,0.89,22.71
131,17,1,4,0,2.47,15.38
36,15,2,8,0,5.59,24.27
152,18,5,4,1,1.64,24.34
196,5,1,8,0,1.07,27.6
112,18,1,2,1,0.0,16.98
72,18,0,10,1,0.0,29.38
70,21,5,4,1,14.34,31.27
35,11,2,10,0,11.15,31.8
111,14,3,6,0,0.0,14.99
76,20,5,2,1,4.07,19.78
54,8,3,1,0,5.2,15.73
12,8,1,3,0,12.08,18.27
172,11,4,9,0,1.19,29.92
130,9,0,3,0,0.28,13.51
47,15,6,11,0,1.75,32.29
36,14,4,11,0,3.26,35.3
162,8,2,1,0,5.18,11.32
37,17,4,3,0,2.49,16.51
51,0,6,8,0,9.62,36.66
12,16,4,5,0,10.02,28.2
78,23,6,10,0,0.52,25.57
108,16,2,9,0,3.18,27.19
112,9,5,3,0,1.15,17.1
164,14,5,9,0,2.69,28.48
35,12,6,6,1,11.11,32.09
173,20,4,9,1,3.28,30.79
89,7,4,7,0,6.41,17.39
4,20,0,1,1,3.4,17.5
163,9,4,3,0,1.91,13.68
6,14,1,3,0,0.0,18.38
141,12,1,7,1,8.98,30.09
77,7,3,7,0,4.19,25.49
165,18,2,9,1,0.0,28.6
140,12,3,4,1,10.43,23.9
29,8,1,3,0,3.61,20.44
52,19,2,6,1,5.35,30.91
105,15,1,6,0,9.35,23.2
156,19,5,1,1,1.26,14.29
129,12,0,11,1,0.0,30.59
105,14,1,11,0,8.06,38.84
22,20,3,4,1,0.85,20.73
43,21,5,4,1,0.9,21.85
55,20,0,11,1,3.56,34.75
112,22,6,3,0,0.46,14.79
77,13,4,10,1,4.68,30.46
103,19,1,4,1,2.03,14.36
22,20,5,2,1,0.0,19.71
199,14,3,11,0,4.57,29.18
73,15,6,7,0,0.95,26.8
51,17,6,9,0,9.52,31.64
113,19,0,3,1,8.85,22.6
18,9,5,1,0,2.96,13.14
56,12,1,6,1,6.11,35.66
112,6,3,4,0,0.28,15.44
105,12,1,7,1,7.66,28.7
61,2,2,3,0,1.9,13.77
133,17,6,11,0,1.29,33.33
25,21,6,11,1,0.0,35.21
143,11,4,8,0,1.73,30.14
6,10,5,4,0,1.22,17.34
84,12,4,3,1,2.58,19.1
178,19,2,9,1,1.57,27.38
49,13,6,5,1,2.76,20.06
76,20,0,4,1,4.1,16.44
47,18,3,3,1,1.43,11.16
33,21,3,2,1,1.56,18.46
125,20,0,3,1,0.81,21.87
156,11,3,5,0,0.07,21.09
173,11,0,8,0,3.47,26.77
116,12,4,4,1,6.38,22.73
12,1,5,4,0,10.6,24.51
109,16,6,9,0,0.37,24.78
89,17,6,3,0,6.38,16.42
45,2,6,1,0,2.44,16.81
20,11,5,4,0,0.0,20.03
171,12,3,7,1,1.53,25.31
168,17,4,2,0,1.93,13.03
80,12,0,3,1,0.58,17.17
119,19,2,6,1,5.79,31.62
166,23,5,1,0,5.81,17.64
90,17,1,2,0,2.23,13.57
103,20,3,4,1,1.14,23.73
90,21,6,7,1,1.39,27.74
83,18,3,10,1,0.38,34.18
40,21,1,6,1,2.05,24.93
156,12,0,6,1,2.04,22.03
165,14,5,2,0,0.23,12.75
145,12,4,4,1,2.47,19.58
58,21,2,3,1,0.0,23.72
14,9,3,6,0,0.0,18.25
64,21,5,6,1,0.0,27.08
64,8,5,5,0,2.21,17.61
135,1,0,2,0,7.14,16.72
95,17,0,10,0,3.03,24.47
56,19,6,9,1,7.68,33.69
112,17,6,2,0,0.74,17.75
155,11,0,10,0,13.15,34.95
75,17,4,10,0,3.62,28.26
136,8,0,9,0,1.81,21.52
103,12,0,9,1,0.59,29.95
199,21,6,5,1,6.67,24.6
11,21,2,7,1,2.29,25.89
63,20,1,10,1,5.69,34.12
28,15,1,11,0,3.07,32.76
90,7,0,4,0,1.67,12.98
60,9,6,6,0,1.27,17.43
83,14,2,2,0,0.59,13.91
69,22,2,1,0,0.0,6.21
143,22,3,4,0,2.29,13.53
147,13,3,11,1,0.73,32.75
176,18,4,1,1,1.13,15.73
182,13,3,7,1,0.0,21.06
66,14,1,9,0,2.59,29.13
98,9,3,4,0,1.69,19.71
52,9,6,10,0,4.32,30.56
176,17,3,3,0,0.0,16.11
22,17,2,7,0,0.3,20.37
76,7,1,11,0,3.69,27.5
115,7,6,1,0,2.21,15.47
183,15,4,4,0,7.57,22.18
3,22,3,7,0,2.47,28.99
120,18,0,8,1,2.26,28.3
101,18,1,10,1,0.03,30.98
172,18,1,2,1,0.0,12.11
167,19,0,7,1,0.04,22.4
16,9,5,4,0,0.0,18.43
35,10,0,6,0,10.73,25.76
69,14,2,11,0,0.0,28.43
2,10,5,3,0,10.78,26.58
101,21,1,11,1,0.93,28.56
165,17,2,5,0,0.98,19.75
176,8,0,3,0,0.0,9.73
115,11,5,3,0,1.5,11.08
112,19,0,4,1,0.65,16.84
32,21,2,2,1,1.18,20.36
46,9,0,6,0,2.37,19.33
53,16,3,7,0,8.02,29.84
71,21,6,8,1,3.7,29.9
6,1,6,9,0,0.0,23.4
179,17,6,4,0,6.6,24.51
64,7,3,10,0,0.0,26.76
13,19,3,7,1,5.82,26.27
90,10,1,3,0,1.95,14.37
42,20,1,6,1,1.48,20.52
83,16,4,6,0,1.89,17.71
100,20,5,6,1,0.47,23.38
126,20,1,3,1,0.17,18.81
138,8,0,3,0,4.51,16.7
77,12,6,7,1,6.16,30.49
20,18,4,5,1,1.56,23.88
109,12,2,11,1,1.96,31.47
196,18,4,9,1,0.94,28.51
109,19,4,1,1,1.12,12.17
31,17,2,6,0,3.08,24.0
123,15,3,4,0,0.18,13.56
89,16,4,1,0,4.63,12.94
29,15,5,9,0,3.51,22.24
143,18,4,11,1,2.1,26.97
1,18,6,5,1,1.83,28.27
132,10,4,11,0,1.44,26.4
104,17,4,2,0,2.2,13.08
138,16,3,1,0,4.2,13.68
36,11,0,11,0,5.28,29.28
15,12,5,1,1,0.0,20.64
85,13,0,8,1,1.27,24.78
126,14,0,4,0,2.75,20.86
143,10,2,4,0,2.23,18.32
160,22,4,8,0,4.1,22.44
138,10,5,3,0,4.88,20.78
186,14,3,5,0,3.37,22.64
156,23,2,2,0,1.97,12.88
132,19,0,3,1,0.85,12.81
25,12,4,6,1,1.43,18.07
155,18,0,10,1,12.44,33.45
131,10,0,8,0,2.78,19.84
77,18,5,2,1,3.8,27.53
60,19,0,9,1,0.03,29.84
44,13,2,2,1,8.22,25.51
12,17,1,6,0,12.5,29.63
144,20,0,6,1,1.47,24.08
154,16,5,2,0,1.45,17.99
21,21,1,5,1,3.18,23.74
132,6,3,3,0,0.0,13.63
105,16,4,1,0,7.59,13.82
15,17,1,8,0,1.52,26.19
174,17,0,10,0,1.21,23.42
56,22,1,1,0,6.13,14.05
186,9,5,4,0,1.98,25.38
112,10,5,7,0,0.51,20.83
1,19,6,4,1,0.68,26.27
43,6,0,1,0,0.26,11.22
73,15,3,2,0,0.73,9.28
191,11,4,4,0,1.55,16.69
158,18,0,1,1,3.79,12.26
109,17,0,1,0,0.0,4.21
189,15,2,2,0,3.17,12.66
127,8,1,4,0,5.84,21.68
40,14,4,3,0,1.23,18.29
5,14,4,8,0,0.45,17.19
41,0,6,8,0,2.34,25.22
165,15,4,8,0,0.54,24.34
78,19,2,4,1,0.0,18.67
127,12,3,6,1,4.76,23.54
79,13,5,5,1,1.06,25.55
130,13,2,7,1,3.72,27.11
82,10,0,1,0,2.87,12.09
55,22,1,1,0,0.55,11.37
40,14,0,4,0,0.43,19.74
117,13,4,5,1,5.64,25.78
25,12,4,10,1,2.25,36.97
68,20,1,6,1,4.68,27.57
30,20,2,4,1,1.92,23.39
165,13,3,2,1,1.47,13.71
154,12,6,1,1,1.32,11.93
52,16,5,2,0,3.91,20.3
87,14,2,7,0,5.13,26.55
73,20,5,2,1,0.63,13.74
124,18,3,4,1,0.0,19.76
60,18,2,8,1,0.91,26.73
140,6,3,5,0,10.78,23.5
81,21,3,3,1,4.62,21.94
21,17,3,2,0,3.64,14.23
14,12,4,4,1,0.0,12.98
152,18,5,5,1,2.01,23.31
17,19,6,7,1,1.2,24.68
32,14,2,11,0,0.5,27.67
131,20,6,5,1,2.86,26.33
146,22,6,9,0,0.13,30.48
106,22,1,9,0,1.18,20.31
119,11,4,3,0,6.82,17.31
82,21,3,7,1,1.77,26.49
64,8,0,1,0,1.17,10.42
67,22,3,11,0,0.02,24.62
143,19,6,9,1,2.03,27.93
69,8,4,2,0,0.0,15.19
100,7,5,2,0,1.0,14.2
33,20,5,1,1,0.37,17.77
82,17,5,8,0,3.1,23.4
180,11,6,7,0,1.9,23.73
121,5,2,7,0,3.77,28.87
12,20,5,7,1,13.29,33.87
101,21,0,7,1,0.0,19.4
95,20,2,7,1,3.2,24.57
186,17,4,6,0,4.17,21.4
185,19,1,5,1,3.07,23.6
101,19,2,7,1,0.71,28.39
153,18,1,10,1,3.79,30.86
89,13,1,6,1,5.92,28.13
73,16,3,9,0,0.58,23.23
48,18,4,1,1,2.32,16.24
191,20,4,2,1,0.66,18.13
57,19,1,8,1,1.73,23.96
186,19,0,11,1,4.09,34.81
157,11,3,1,0,1.15,8.89
130,21,4,7,1,1.74,27.03
147,12,5,7,1,2.93,28.09
131,7,6,3,0,2.08,17.73
51,15,5,9,0,10.0,30.89
95,14,4,7,0,4.34,24.07
10,16,4,3,0,2.72,18.7
157,13,6,11,1,3.14,32.62
184,17,4,10,0,6.93,30.29
96,21,1,1,1,0.92,15.66
177,20,5,6,1,3.39,26.86
100,13,4,7,1,0.0,21.16
3,10,1,11,0,4.61,31.7
125,13,2,11,1,2.02,28.73
130,17,5,2,0,4.29,14.89
85,13,3,5,1,0.2,16.32
109,14,2,7,0,0.0,19.79
76,12,1,11,1,3.66,30.68
21,15,5,3,0,3.46,21.99
151,20,3,10,1,5.06,33.66
21,21,6,10,1,2.53,37.17
152,11,6,10,0,1.51,26.02
16,13,0,9,1,0.37,28.7
26,18,5,3,1,5.21,23.26
191,14,3,5,0,0.7,15.64
185,21,0,7,1,1.74,21.44
25,12,2,6,1,0.39,21.72
200,12,5,7,1,5.37,33.37
1,10,1,10,0,1.79,26.65
110,21,4,4,1,2.49,20.62
17,21,0,5,1,2.63,24.0
101,15,1,7,0,0.36,19.67
28,9,2,10,0,1.61,29.17
177,13,1,11,1,3.87,35.83
77,16,5,1,0,5.78,10.15
99,12,5,5,1,0.42,25.76
26,20,5,4,1,4.86,27.72
83,19,6,8,1,1.67,28.01
115,12,6,6,1,3.24,24.24
187,5,0,5,0,4.33,22.27
103,0,3,10,0,2.46,26.91
191,7,0,3,0,1.34,20.0
93,12,6,11,1,3.97,34.52
38,11,3,1,0,0.04,10.13
165,14,2,9,0,0.55,23.78
74,20,0,5,1,4.58,24.86
82,13,1,10,1,4.33,36.0
126,9,5,8,0,0.86,26.13
86,21,1,5,1,2.28,23.93
152,18,3,3,1,0.0,11.33
151,10,5,10,0,7.61,30.06
126,0,6,5,0,0.41,19.66
83,11,0,10,0,1.18,26.75
200,21,4,5,1,4.21,23.56
84,7,0,7,0,0.24,25.75
172,22,5,3,0,0.96,22.38
155,10,3,9,0,12.75,33.62
141,17,5,7,0,7.9,28.62
64,12,5,8,1,2.08,34.21
50,12,3,6,1,0.0,28.35
193,19,2,8,1,5.27,32.06
162,19,3,10,1,1.15,28.37
46,13,1,11,1,3.45,29.55
23,19,3,4,1,2.27,17.02
148,22,1,9,0,4.16,26.5
95,10,4,7,0,4.82,21.92
59,17,3,6,0,0.77,18.62
117,20,1,7,1,5.64,25.15
142,12,1,7,1,0.58,25.18
64,11,0,9,0,0.66,29.07
186,23,2,8,0,1.87,20.85
155,11,2,7,0,11.76,28.51
87,7,4,1,0,5.96,18.03
160,21,1,2,1,5.37,20.75
105,23,5,11,0,6.82,41.85
86,20,0,9,1,0.0,32.11
64,8,6,2,0,1.33,20.13
90,20,4,4,1,1.62,16.79
36,20,2,1,1,6.54,17.52
84,17,3,11,0,0.66,32.17
87,18,4,3,1,5.17,17.8
128,18,4,2,1,6.03,19.55
120,12,5,11,1,2.51,36.01
111,13,0,10,1,0.33,28.01
161,11,4,1,0,0.46,5.55
58,16,3,9,0,2.51,26.05
37,16,3,3,0,0.97,17.31
48,11,2,8,0,4.44,25.73
139,10,0,8,0,1.18,24.88
94,23,6,10,0,2.35,27.09
101,4,2,1,0,0.81,15.05
125,13,5,1,1,2.49,10.96
131,11,2,2,0,1.23,9.42
3,19,1,5,1,3.54,25.99
56,21,4,3,1,7.63,26.1
40,14,3,5,0,2.68,15.31
100,13,2,5,1,0.77,22.71
24,18,4,2,1,2.96,19.17
167,8,6,5,0,1.0,22.24
64,12,0,11,1,2.39,28.3
48,16,3,7,0,1.58,19.46
87,18,2,8,1,3.99,22.95
22,23,3,7,0,1.31,23.15
34,16,6,3,0,10.68,24.07
196,19,1,8,1,1.67,28.43
130,13,1,7,1,2.0,22.51
124,13,4,3,1,2.58,19.41
79,0,6,7,0,3.0,23.04
192,0,6,2,0,7.24,19.49
14,21,5,10,1,0.72,35.58
28,14,0,5,0,2.11,21.0
127,12,3,6,1,5.6,28.5
17,18,3,6,1,0.86,24.5
158,8,3,2,0,5.43,14.94
103,15,4,3,0,2.11,12.95
151,10,2,8,0,8.04,28.77
157,9,0,11,0,4.17,35.71
89,15,0,1,0,6.68,11.74
196,17,6,6,0,0.0,20.85
137,22,0,2,0,0.98,12.71
106,13,5,5,1,1.96,21.91
74,17,4,7,0,5.43,21.41
198,10,6,9,0,6.92,30.62
155,16,5,3,0,12.55,21.56
44,17,2,2,0,6.49,16.94
36,14,0,2,0,5.12,21.11
17,21,5,11,1,1.05,30.41
53,19,1,10,1,8.72,40.42
59,18,6,6,1,0.73,27.97
114,21,6,1,1,4.42,24.34
141,18,4,2,1,8.84,20.33
126,18,5,9,1,3.32,32.74
119,17,1,4,0,6.79,16.91
189,14,1,10,0,3.07,22.03
21,21,1,11,1,2.55,33.9
120,23,3,9,0,3.29,25.44
1,12,2,2,1,0.6,15.34
172,14,1,3,0,0.0,12.99
59,19,5,8,1,0.0,29.94
57,20,5,7,1,1.86,32.42
9,11,6,8,0,3.55,30.09
6,9,1,3,0,0.0,15.74
189,7,0,2,0,2.91,15.08
85,20,4,10,1,0.32,32.71
178,13,3,3,1,1.03,18.07
150,8,4,3,0,0.99,14.85
95,17,4,2,0,4.06,15.76
